frame,split,width,height,thermal_dtype,thermal_mean,thermal_std,thermal_min,thermal_max,rgb_mean,rgb_sha256,thermal_sha256
000125,val,460,445,uint8,86.512,60.461,0,255,125.386,e9c2d48a4ac900530b391dd5064a596b77d4ebc7f36c614c309c74102ff8a241,526cff468db060f11bbd0cacb966dd845de2ef03039eeb43d8aee3f858fab1b9
000126,val,460,445,uint8,86.665,60.188,0,255,125.652,be706e714846a65e1ff0bd0bd1924426f95e91c1bd3f3bbff7ad0a5103843ec6,0c5d6c6525b6709081828302218f97fe930aaef5ab081a804e66737377427ce4
000127,val,460,445,uint8,86.72,60.229,0,255,126.185,9db76ec1092ec916949f6cce53a8d4d918b161d342460780dc71396f8e710939,52eabb50ec84627d3a8f36e423baee53ed94d2ab340460d79e8755a019480621
000128,val,460,445,uint8,86.795,60.064,0,255,126.256,88f59fc3e7350f3f474b90668129b139aa95c20a38f687f23af5ce862f5412d3,7942ff9ebabfe95d94e31d3ec23ec69ca6c9e32fbb36168700965e7cce17ef6d
000129,val,460,445,uint8,87.259,60.4,0,255,125.952,37a9714529be90b8c623ec6a69979fada1268b71027b6a9b3e0953aeae174358,83f855f6572d667cad0206bdb5cc0cfecd33ca373421740b5b3d4ecb566ff7dc
000130,val,460,445,uint8,87.688,60.604,0,255,125.523,a5325fbd1c508c44c2889c33b5d1321a30372e48b5626e60535f1b4a3f5931f1,c6bdd7586b32101782bcdb0d0cfb27d650d18d7a2b423240959e01d9cf3f97ef
000131,val,460,445,uint8,87.962,60.863,0,255,125.336,a806e08804b18a2548e0fdac7ca1eae32ed776a11f535635a0cbfa0a258e8c08,d9b3deca33745384e627f85844bec938f270457b468ed0d5c8b938e0f31137a1
000132,val,460,445,uint8,88.676,61.028,0,255,122.207,e7b23e4a9caed3b41d5612361bceac5fa0633e08844981634181f8ba56225b6d,46797dea1e00f6f5bb07a042cf1d1dd76366d2fa4813d9aff7b46135e81cdd9f
000133,val,460,445,uint8,88.536,61.311,0,255,132.46,c214f7c11a11b3eda3366578e974d0310ad97219575222b0522d4d8c8676c05c,36c2b501e5ded395cad738d7eed06fc920a24442963363c1b2ba298bde09cb17
000134,val,460,445,uint8,87.74,61.217,0,255,127.716,3f5d39f5233962e342f61375ce1428dd144c0de20b9edfec9433b98dfb309d42,4b0728ad4aa2c722d4e00fdd26a89a05e669e74cf3c22b693fb916abba5192f4
000135,val,460,445,uint8,87.019,60.63,0,255,119.585,62d8a8758f6f2425b3521b3cfa2a77d816222c643c4ff12ce1782b6f2fbfb541,6475f86d6f8a48d018b165992c9884e74a4fd69ccb263d043c5f16a71749f615
000136,val,460,445,uint8,87.506,60.117,0,255,111.381,965dcb248f7fca4df5fc928ad5cfaa862ed88d71277c4e92a069d9661692326f,dd52e53815548a772f8a8bde44c99abc7b565ce834f3a336ce1abea106f044a7
000137,val,460,445,uint8,87.232,59.304,0,255,106.5,8283af86e9b11c90ce91bc05b808bb4a08f5708efbbac6c158de884275231f45,cad06a9f96fb0f6a26d5193b009dcfab034c3ef79c1679ad3c950ea75a220af4
000138,val,460,445,uint8,88.991,59.204,0,255,105.524,ef4596e27a5cf604cc8e98c837cf17fa05c730de892cff9b325f72917e91df39,093b1aabbe7c9c983268edfb718a5aef92740e0f3bf9f85adfd9426166028029
000139,val,460,445,uint8,91.772,59.066,0,255,105.677,16cef8e1ac2d9a46ab71130d55dc21eeb2a4611fcbf4cd95cd9dbc74a066ca16,70fa9c3b5715b6314843b796d8f73bd90be57b7210ab7a7c8878fcf121ce343a
000140,val,460,445,uint8,91.536,61.003,0,255,106.851,ccfe5fc562ed9318d4d0c0f2ea3af1becbd9b4d6d11cd58ec9fa70e19840067c,ea997fb81d41e8da06799b002146c2a7675d359f635077457558b1266b09f1ba
000141,val,460,445,uint8,91.35,61.09,0,255,108.292,a4173f07a56f5be559463f6ae1003b3b79541f2b78e696803e0bb1f928b7a69a,50ab9ace75149af1f6d3ee119612bb94138c1ad2a686f7d53f2137c99d89412e
000142,val,460,445,uint8,89.938,60.928,0,255,122.641,4acdda35bf35e57ab1924e4bc0fad95b427d0f88c16a22045d20811b7558829f,52245d94277376ab4ad481030725487b8219c09db3b8a0252e83e5978b361fda
000143,val,460,445,uint8,89.797,61.262,0,255,129.293,d8ca0a438d69bd3d9a291c1d3335be874e204c45df087766979ba83325b27111,c6a66f2bcd0b8ad30d598dde65efbc6e227fecb754321251c0004eeff08f034a
000144,val,460,445,uint8,89.65,61.016,0,255,130.383,de1537cf541ab07162fbdc2c5ace1b8eed2fe111ef6d8a43538338907c7ab96f,ed1071988d0d62f8e7853ef592534af6e29dc1f4d157e488f7b7ac13ff3b20ba
000145,val,460,445,uint8,88.316,61.144,0,255,132.841,ea7bbe1eab3e26a54f154bcbec4efba260eb906477c96c3a77dda41981bd2fde,b25516e11f5b6de25e593b73e8d8e1e858c17c6d0c7292b7a58679024ac83b98
000146,val,460,445,uint8,85.408,60.032,0,255,136.077,47e12a140d8ecaad7b3405959215a83f175ff2e7b7225b4859bcfa00d62be95f,313799a447e27ba85022d65c22184b7f0567b243647adc55bbc3e2c34a2e192c
000147,val,460,445,uint8,84.723,58.614,0,255,138.48,2c25a2ffd646e55f7a8b03611fa347aa46f8139d45ef5796618a98f209a4b24f,4cada77aab4ff4c6dcb3465ec7c4f450532b6973abf0db2d4b3cde1d41e31954
000148,val,460,445,uint8,85.331,58.763,0,255,138.237,598b161538f933d2708954b91ebc468f8ca4315ccbf9dc3246f06f92695b6e48,032ab1c4b4796315d2fb29e85f58815de7f6401ccb6591965d12300d3169af7a
000149,val,460,445,uint8,85.525,59.315,0,255,130.662,5b2d3c4004c389bbadfad40f646bd454d8720ad02d05c41b0efa4e46a5f169a4,6429b07b6fa0b9285a1ed1c5fb61c429cd78089bf7d31a6644b476c0f842e6ff
000150,val,460,445,uint8,85.701,59.68,0,255,127.646,f74c2d6251d10cb2b3ff01ef0a2ffaff071900a4ed9cc3412755e14936c9043b,2050c2b9538c397b9fc06cdcbaa6bf760e58823fe0ca405dc9bed1a32b1d6587
000151,val,460,445,uint8,84.743,59.26,0,255,127.465,dbf467d9ead7e9102ee94de34c8359256ea98ce614bcea9829108d292eb87690,862322865cc541a0da8ffbfbfb096cab4621218388eaa2287b1c01d31826b453
000152,val,460,445,uint8,84.464,59.27,0,255,127.067,058cb0b6485726f5a20f13e5b9cea6e29798786714149a59540cb4856ca6e73f,2872a254e27c122dbcee35f0dfaa014e2fcdbd0beed7e7353c29b92f7521ff1d
000153,val,460,445,uint8,84.002,59.281,0,255,127.179,c3e0d37448b11bc5d21e8247a5742e14b69316dde820dd30b94093997c7956f9,3f1e1ee8b946a274dbd099ad14ababafdcc23abd8bf13f24880956465d6faef7
000154,val,460,445,uint8,83.419,59.162,0,255,127.312,2124a59ac9729092bf0f9cefaf4fd4eb6a37b840404bdce84aa6b40412c36b37,181d13d1aeebf6fd89a397bfe6a4e4b3ec6c290d7ce140d6b496ff229a00e072
000155,val,460,445,uint8,82.968,59.014,0,255,127.412,5730ff2ce296208c71e4d5b6f219b5313c2c230bd0f2eac954332606fcea0dc9,af5a8095509dc1133388aa59cc39e8a581980dd6e5cecb30b7e291cfd12db0df
000156,val,460,445,uint8,82.754,58.977,0,255,128.93,c2aeaf1e10dff7c02f57a736e8f4d48343779a4c9ed8581f164389f845a6f60b,dbe0df9042e97a648cf0265295263e4dc9e4f215eaf5a5be2fb49b545e319820
000157,val,460,445,uint8,83.108,58.748,0,255,133.268,84158f3b9e45fc11ddb3327f0bd9410862cc5c3848427fc713eb1a34dc8f550f,9ae5958ffe28eceace9c3b02aafa4cfdb87dfead4d44d25d656063ea9365910d
000158,val,460,445,uint8,83.163,58.759,0,255,138.105,bd07ffd02b040c995f7ef05f669e37990b49c7045c08de551be14b4f0fa04eb2,a38bb19c4647b0414a9f58f1ac5b1a943b3a115e70e453df7b01ce4fe56f39c0
000159,val,460,445,uint8,82.873,58.32,0,255,129.218,90cc5a188a8a8ea9827f682c6953b39b72d1c5464c2ccb2b4bb61a3d72d978ed,96d715ebad0f69c113f1366188d81b39237eb5c8422807735f42e71c5d8841f6
000160,val,460,445,uint8,82.473,58.484,0,255,128.232,398c592b186915e589d7e7911c73125a4dc40931081f9412e57b6bec87463f51,4b0d90eb51b88beab6fbf435683edd479d91a65fd8461419ff2f0a733805e8c5
000161,val,460,445,uint8,82.15,58.374,0,255,128.637,69dad2c3d5417e9ddd9fc8b4ad04aab3a4b6eb800d91cfd19db8dd5bac0aa92d,d5a83c372bbcc92e5de276cb9b306a4ac720209e739bef9af9900f8b61712c0b
000162,val,460,445,uint8,82.171,58.371,0,255,128.818,e18f588d6a8837fc76366ff5f269f6da8b38801d24876d76238ca81305304964,1b20ea1235a394b7ddeaf09e23d6d5475888c74dbfb6c3b74d96c3a0892a3d17
000163,val,460,445,uint8,80.964,57.94,0,255,128.776,66a725889c2d04804b2c090d1de2beacd8ee7a86d7bcae440870e5e3b6a878d8,225524a76630e7e0a720ef193760aadb4810572293325f3442e000e0947d9875
000164,val,460,445,uint8,81.017,58.033,0,255,127.008,efb459d8869a8926f4f6f35fd64db295736473ffee27c55d415778d10683d69e,b7ee148fe120b623bd19b8e53eb69ba159cbcd09b0db624afe8f867f19b3bd51
000165,val,460,445,uint8,81.279,58.327,0,255,126.943,227b934a0efacaf44e2da0f4693ac4a073759f4178fc13f070b41e48f9bee126,a09edf8d84c3a735dbe21f8213210cd3ef6a2d34af30cfd0a4fc9453149c9c83
000166,val,460,445,uint8,81.866,58.891,0,255,127.465,3d411ad957ff70858332184c439f8aa4e129078b9a6019860a3e1e18bb7f8b32,42a71e0da8ca41b31e0fe4e3f11324e9f52a913c351629380d09216f78388afd
000167,val,460,445,uint8,82.83,59.491,0,255,127.579,96daf0eade652774702934b65a710f3a267ec17e759dff256ff626e85a3a1d34,5dd48303bed151c0d1948ff0538e016293d45e00249f925aefcc34f2d64ffb9e
000168,val,460,445,uint8,83.738,59.608,0,255,126.312,2fae33881a6418ff7af70e1c9cbea1a5902674df47198ce8f1ae4823248f6245,3000b858fb7cfbaa90d36c0c26a5449ee093e415ce66e09e9e5e267acc2ea2a5
000169,val,460,445,uint8,84.506,59.991,0,255,125.679,5d8b267afeb6ccbe9fa6fafc60d525e3264e1e8b8062792d76cd2edd0411f71b,86a59dcaf0a2b2e1c3b7688a4a91631f4020c92363694fd1d39ebcb68adfdaa7
000170,val,460,445,uint8,85.066,60.183,0,255,125.086,424244fe89ac93df2ebedb3b55f64aa1b001e5d8c07ffcd5c21d6a018bb60602,03cb49f5f85d703f8437247feb6dfabc4d7852355f1add4c3fcc19324c324447
000171,val,460,445,uint8,85.555,60.578,0,255,123.904,e22a7272366982d4601c755468faf76c405c8ba156ecd5237b61457e5a3cdc37,22f3fa3ed8605aad6e2afae556ce1a746c21d8d674516a8bb9e49e7d4a7ffa80
000172,val,460,445,uint8,85.662,60.621,0,255,122.801,18fd09c94ba08ef389cbb1cdd50eeb973d72018dfe86518b83951373c11405c1,cebf8e2b52beb813b7edb8ee14b07b6c96b6a5882f2af255f9423a59e1a7b4ab
000173,val,460,445,uint8,86.484,61.372,0,255,120.931,09a8bcc7ada4817189bf4ae5844cc66b86d74874f6de505d44593918e809bb1b,c452cbf0ad3ddaf56e71255b2b07fbda25097090e4304abe5a17756b9c8e15a0
000174,val,460,445,uint8,86.872,62.108,0,255,123.603,647fad074dd2d8d6b82efa7fa98d8e8b71730cfff6ef431966dba220206926c7,359075f553a23268477950bbf353af8841b11e6626694fb99619337f5440153a
000175,val,460,445,uint8,86.905,62.478,0,255,129.876,70afcab4221415061a9979c99a02879a161cf63def9546706c4a255cb7bc497f,429323c00e19039ae79f709dfab33acbb1f4a6163e1de7962fdaee0a04e7253a
000176,val,460,445,uint8,87.641,63.105,0,255,130.747,5e6dc3d8529caf87604ae073d458b312dab365245f78dcd3c6048f1f730fbf11,34e35308910ac3b4241e5e1593e751abcb536849787a2a51ee6cd427235b452a
000177,val,460,445,uint8,88.825,63.733,0,255,130.803,04287e8270ae792ed8fe517c26978bef6c6510a3cc28814e2a958a599bd84bcc,bc13735e2972e129e053ba9b0d9438b6430cb656ea676c9819bbceb5196b6be2
000178,val,460,445,uint8,89.161,64.196,0,255,130.84,3adaf0ef3b86c19a1b3e80b77c96a8fc1794606fcef6a2204c2835e9e8cf359d,26df3d7c6bf46be287276c3704f89a071ed5b2283f480848b5dc16a4f1afb8eb
000179,val,460,445,uint8,88.258,63.561,0,255,130.619,307382f38c05c9b0afc89a3e066f042f381feaf4b2dbc60eb37fb6bff3d1ee97,cd67848f7a9acf8bdfa4619011feda0861237080b1ca62bbbdf72d2913b94e89
000180,val,460,445,uint8,88.672,63.75,0,255,129.579,d31d9c2f9b968bb4ec7fef20e0949568ea03169d3e3452e61d429f8dd0a9948b,8963863aec448e37dad4becbf6785344b34ca052149aa92bdc13538ec8e011cd
000181,val,460,445,uint8,88.594,63.295,0,255,126.37,de12c3199ab4aaf45aec42defd13ad795a175380f6c24bf59179116144ef95ca,4df58c9b307c72104e96306644d456fdc082a1d7a5436e7486ce3409c257de85
000182,val,460,445,uint8,89.15,63.591,0,255,140.973,d50641090678ab2adf9c0f951d7681772b1df8cbb4fef35e29e8f8697dc80cd9,d92256a9790a572b20e9ed2771a51f7ceb383888a14285f7241c27440016785f
000183,val,460,445,uint8,89.49,63.225,0,255,152.084,8bb362a7bd3f3989544bc3cc8abb1ea0a2ba98d6f207abed7ed6b3460ce89ec8,d6c6e060ccef5d15443ad65c1365d0de26bcff4cb51ea742639e4dedc5c9edc9
000184,val,460,445,uint8,90.077,62.778,0,255,151.876,4cc841ca101d73a8367050324f07793c73c70f90e7775bab2bbf099951f3bdcf,361ccc8f5bb9e462b8c47525b2865a8ad2f84ed467089c93e8d9bcc1d3c44dea
000185,val,460,445,uint8,90.712,62.302,0,255,150.616,2f7601ced8f92150dde0a040b908d5be7280adce25413a064a60ef6389395b06,34398eb192228ee5a23e7a59304db2b94970bfc2c46d8afd577c8f223988f669
000186,val,460,445,uint8,90.587,62.282,0,255,149.852,fe97384122e1984ce0d367a2e63c507b61f68fb5b4eb2d3f09e347c559a53c27,f7fec20210a91ff60041b4b638ffe88349b37f3dd3a8f8c9d52de7be8b649bd8
000187,val,460,445,uint8,89.579,61.882,0,255,148.971,04df8622c1f146e8853d4f82d3ba32e9e97eb7748423077e31e4bf10eaab6dee,c41137fc704dafbf5526359116f48e69d99600ad94512d52409bf83b26fd7cf9
000188,val,460,445,uint8,89.3,61.376,0,255,151.943,be074b2d7d5e83cae430e034840dfb9c1e601ecb2e59dad5c8e6f659b82d4342,fd4e66d71c460f56f534f2effe2aca23e5e5ba99cd0a1ae54d344f5d2620dc99
000189,val,460,445,uint8,88.145,60.508,0,255,160.709,2e2de202d7ce04f0c52318e5a3a3d43b63dd0678614038fed04fe65b278ce1be,bd1d7c2e4643e30850ad59c8adafa59a18835880976bfbcfb52d3f22ca350a1e
000190,val,460,445,uint8,87.787,60.424,0,255,139.494,c07db6e46e27a6d04a80360fc5befe3719b58a6997fc9d1bd8bc7e8bda4aecf1,1f4a29dadbb8658ab2d61b6e0bebe8d506a0b3277b293edaed2536488e5e8614
000191,val,460,445,uint8,86.015,60.744,0,255,128.108,ab14995293bac27f10415b4295508107cd2dbce70b84bc69c6fae0e60b0877a2,a229917c62b093ea296b4fb7ddddf7488cb5ef917d0eda892df63284f39d594c
000192,val,460,445,uint8,84.982,60.067,0,255,127.322,e0150ca51fb8d2731203deec8580c31e5efd29116ec9104870a0914509ade664,2aec0e444c4a18c8d4c21bb68235212e79203f01f8f96c402c5d05c17c3d64d8
000193,val,460,445,uint8,82.415,60.4,0,255,127.168,345317cae0f0a97b1af811739321d520c5afdbddf9dfce121edf3708914a1e29,f0741951f362cffafe74018b0d31fb5ae4e954d5ddf7b080fdbf0900add40d36
000194,val,460,445,uint8,83.736,61.449,0,255,127.164,c8a080a9f132b3ed1766847b8b7c2b295bd5904472912e07ddea504f62045589,a57af8348b6748e3d4e04a41ac6eb1cbb342ff6a0ca83a1fc0ab81ac4ad58206
000195,val,460,445,uint8,85.405,61.24,0,255,127.087,1eee4d94f30e42eeb569734516250437aeb93319c69f67bcafd4bef9cf24e778,c64f9e5eeade6e9bde171aa54c342fd44df7770a0dd33f0b211c5a0859acd28a
000196,val,460,445,uint8,85.861,61.484,0,255,127.27,5c8aa47801d9002ee80ed2596cd1e0dba2ea0596a88b582d9659e9237cc9f0da,caef24f9e43f4e931b6358747ac0b309df4a40797fa79ba20669c7d66a491ac5
000197,val,460,445,uint8,85.951,61.664,0,255,127.111,44cc7e85fde7e7d7b14f883e2b4596aadadea551182364b60e7681ce2e2b1be1,da4e7b25e28e88e590b2de05f4bd09981fd1971780ea6a925a89df8982d4bafe
000198,val,460,445,uint8,85.728,61.498,0,255,126.984,5d8833668c92b3d769ff30e4c1e765aa40a2103c5cfd0793818635a00eed6cbe,e4cb48337ddc0e3bf593f4f5d5fd29c7430a49beeac425a6b07c72f7415614fb
000199,val,460,445,uint8,86.112,61.932,0,255,126.965,2acef904f0049cd8ebdb30cfc7fbac8bff79261b366462b07273d2d937aed17c,0b267a797b295286383659c004e9b6807b2d1a55419834a0944e561799121d6d
